,budget deficit,healthcare,campaign contributions,rich people,debt clock,apple stock,community bank,health care reform,most expensive,cost of healthcare,beyonce net worth,procter and gamble stock,debt,senate race,economic crisis,inflation rate,financial crisis,great depression,health care,lay off,debt ratio,target,buy out,layoff,bargain hunt,the depression,election race,celebrity net worth,community news,liberal,bill gates net worth,profit margin,gold news,current events,unique thrift,medicare,prosportsdaily,iran,national debt,bankruptcy,rupaul,best buy,unique,social security,black booty,layoffs,donald trump net worth,best buy stock,great,len,fortune 500,fec,thrift store,affluenza,laid off,the associated press,greece,berkshire hathaway,obamacare,during the great depression,depression,stocks,capitalism,forbes list,best buy best buy,forbes,the guide,expense report,extortion,amazon fire,the recession,the great depression,gold standard,margin,habits,political contributions,the profit,gold stock price,the hole,gdp,associated press,craigslist,us debt,dow,revenue,revenue profit,corruption,berkshire hathaway stock,obama,obama care,procter and gamble,kardashian,berkeley county,neil patrick harris,unique thrift store,jim cramer,trump net worth,bill gates,the richest,civil rights act of 1964,walmart,jackson hole,1929,community first,forward,economic calendar,berkeley electric,us national debt,buzzfeed,net,citizens united,private equity,ebitda,net profit,thrift,economy,kate,conservative,layed,hostage crisis,fat,gross profit,national security,tsp,massachusetts,political party,gold stock,budget,gun control,cost stock,deficit us,expenses,recession,net worth,contributions,trump security,profit,great recession,healthcare cost,health care cost,procter gamble stock,ebit,political quiz,the gift,unique store,best buy news,stocks to buy,stock market,2008 financial crisis,bums,gold price,bitcoin price
36,0.2,1.1428571428571428,0.43478260869565216,0.3333333333333333,0.5263157894736842,2.8333333333333335,-0.7307692307692307,-0.6363636363636364,-0.52,1.4615384615384615,0.12,-0.19230769230769232,0.3125,0.0,2.1333333333333333,0.0,0.10204081632653061,2.590909090909091,0.5,0.0,0.625,0.0,-0.6,0.7142857142857143,-0.8545454545454545,1.0666666666666667,-0.16666666666666666,-0.5735294117647058,2.4444444444444446,-0.16666666666666666,0.9607843137254902,2.3,2.1,1.5185185185185186,-0.52,0.2,-0.6153846153846154,-0.25806451612903225,0.6,1.2608695652173914,0.0,-0.18181818181818182,1.0,-0.5303030303030303,0.0,0.0,0.21428571428571427,0.0,0.90625,-0.8846153846153846,2.0,0.0,-0.7,0.0,-1.0,0.6666666666666666,0.5714285714285714,-0.36363636363636365,0.0,13.2,1.8333333333333333,0.7878787878787878,0.0,1.5555555555555556,-0.1346153846153846,0.13157894736842105,0.14583333333333334,0.09090909090909091,-0.5,-0.45714285714285713,0.625,3.3529411764705883,-0.37142857142857144,0.5142857142857142,-0.1836734693877551,1.4857142857142858,0.6111111111111112,2.090909090909091,-0.8378378378378378,0.024390243902439025,-0.3333333333333333,0.09722222222222222,-0.11538461538461539,6.75,0.6,-0.19230769230769232,-0.463768115942029,-0.4782608695652174,-0.375,-0.125,0.0,-0.2,0.391304347826087,0.0,-0.59375,0.13793103448275862,-0.058823529411764705,0.13333333333333333,0.06060606060606061,-0.14285714285714285,-0.18,0.16666666666666666,2.0588235294117645,-0.1724137931034483,-0.375,7.333333333333333,-0.2,0.6111111111111112,0.0,-0.07272727272727272,1.2142857142857142,2.1538461538461537,0.6428571428571429,1.4,-0.6101694915254238,0.4782608695652174,-0.22727272727272727,-0.09090909090909091,0.6666666666666666,0.2,-0.016666666666666666,0.0,0.2857142857142857,-0.10869565217391304,0.21428571428571427,0.01694915254237288,1.411764705882353,0.2,-0.06896551724137931,1.8333333333333333,0.7,-0.030303030303030304,1.0,-0.125,0.65,-0.42105263157894735,1.3235294117647058,1.5454545454545454,0.0,-1.0,1.5454545454545454,-0.8055555555555556,1.9285714285714286,0.0,0.5882352941176471,-1.0,-0.3333333333333333,1.05,0.20689655172413793,-0.5862068965517241,0.6571428571428571,1.4444444444444444
37,1.6666666666666667,0.13333333333333333,2.0303030303030303,0.027777777777777776,-0.06896551724137931,0.6086956521739131,3.142857142857143,1.25,0.375,-0.65625,-0.32142857142857145,2.0952380952380953,-0.023809523809523808,2.0,0.02127659574468085,-0.5918367346938775,0.037037037037037035,-0.20253164556962025,0.16666666666666666,0.5,-0.3269230769230769,-0.07142857142857142,1.0714285714285714,0.25,-0.5,0.20967741935483872,-0.6,0.41379310344827586,0.7741935483870968,0.14,-0.45,-0.48484848484848486,0.5806451612903226,-0.014705882352941176,-0.6666666666666666,1.0,1.1,0.43478260869565216,-0.4166666666666667,-0.5384615384615384,-0.07692307692307693,0.6388888888888888,-0.28125,0.2903225806451613,0.0,0.0,-0.4117647058823529,1.1,0.03278688524590164,3.1666666666666665,-0.041666666666666664,2.0625,1.0,-0.5,0.0,1.0,0.4090909090909091,0.07142857142857142,1.5,-0.2112676056338028,-0.058823529411764705,0.1694915254237288,1.0588235294117647,-0.13043478260869565,0.2222222222222222,0.046511627906976744,0.01818181818181818,-0.36666666666666664,2.0,0.0,0.0,-0.17567567567567569,1.0,-0.1320754716981132,-0.425,-0.10344827586206896,0.5172413793103449,0.7941176470588235,1.0,0.40476190476190477,0.65,0.02531645569620253,-0.08695652173913043,0.0967741935483871,0.19642857142857142,-0.47619047619047616,1.2432432432432432,-0.20833333333333334,0.4,0.5714285714285714,1.0454545454545454,0.0,0.15625,-0.36363636363636365,0.0,-0.12121212121212122,-0.125,-0.3382352941176471,-0.22857142857142856,7.666666666666667,0.24390243902439024,0.3333333333333333,0.4807692307692308,0.5,0.44,-0.8,0.0,-0.6206896551724138,0.0,-0.0784313725490196,0.5161290322580645,-0.4878048780487805,0.6086956521739131,0.041666666666666664,0.6086956521739131,0.2647058823529412,-0.058823529411764705,0.1,1.0,0.0,0.2711864406779661,-0.3333333333333333,0.6666666666666666,-0.4878048780487805,1.3529411764705883,0.0,-0.14634146341463414,0.3333333333333333,0.2962962962962963,-0.4117647058823529,-0.7647058823529411,0.875,-0.07142857142857142,-0.14285714285714285,1.2424242424242424,0.5454545454545454,-0.16455696202531644,0.35714285714285715,0.20689655172413793,0.0,1.0357142857142858,5.428571428571429,-0.24390243902439024,0.0,-0.7407407407407407,0.0,1.0681818181818181,0.21951219512195122,-0.3142857142857143,1.0,0.10344827586206896,-0.7727272727272727
38,-0.09375,0.058823529411764705,-0.11,-0.1891891891891892,0.2222222222222222,-0.24324324324324326,0.3103448275862069,0.4444444444444444,0.030303030303030304,1.0,-0.15789473684210525,-0.8307692307692308,0.0975609756097561,-0.3333333333333333,-0.22916666666666666,2.6,0.19642857142857142,0.1746031746031746,0.14285714285714285,0.3333333333333333,-0.22857142857142856,0.46153846153846156,-0.4827586206896552,0.6,5.5,0.04,1.5,-0.14634146341463414,0.4727272727272727,0.07017543859649122,0.10909090909090909,0.029411764705882353,0.02040816326530612,0.05970149253731343,5.5,0.08333333333333333,-0.47619047619047616,-0.42424242424242425,0.42857142857142855,-0.375,0.08333333333333333,-0.11864406779661017,-0.13043478260869565,0.7,3.0625,1.0,0.3,0.047619047619047616,-0.031746031746031744,-0.48,0.2826086956521739,-0.4897959183673469,-0.7333333333333333,-0.4666666666666667,0.5714285714285714,-0.75,0.22580645161290322,0.06666666666666667,0.3,0.17857142857142858,-0.025,-0.028985507246376812,-0.5857142857142857,-0.2,0.07272727272727272,-0.06666666666666667,0.17857142857142858,-0.39473684210526316,1.3333333333333333,0.05263157894736842,-0.23076923076923078,0.2786885245901639,0.38636363636363635,0.45652173913043476,1.3478260869565217,0.16666666666666666,0.7045454545454546,0.18032786885245902,1.0833333333333333,0.288135593220339,0.030303030303030304,-0.09876543209876543,0.3333333333333333,-0.08823529411764706,0.05970149253731343,1.0909090909090908,-0.24096385542168675,0.3157894736842105,0.14285714285714285,0.6363636363636364,-0.4888888888888889,0.0,0.16216216216216217,-0.14285714285714285,-1.0,0.5517241379310345,0.0,0.06666666666666667,-0.14814814814814814,-0.3076923076923077,-0.0784313725490196,-0.10714285714285714,-0.09090909090909091,-0.6388888888888888,0.3611111111111111,1.1,0.0,1.7272727272727273,0.0,-0.02127659574468085,-0.40425531914893614,0.5238095238095238,-0.13513513513513514,-1.0,-0.2702702702702703,-0.1744186046511628,-0.0625,0.09090909090909091,-0.225,-0.6666666666666666,-0.06666666666666667,0.5625,0.6666666666666666,2.0952380952380953,1.0,0.1,0.8571428571428571,0.375,0.34285714285714286,0.8,3.5,-0.43333333333333335,-0.3269230769230769,0.07142857142857142,0.35135135135135137,-0.2647058823529412,0.21212121212121213,-0.7368421052631579,-0.14285714285714285,0.20588235294117646,-0.14035087719298245,1.2222222222222223,0.5161290322580645,1.0,-1.0,-1.0,-0.8021978021978022,0.4,2.5416666666666665,2.0833333333333335,0.21875,1.6
39,0.017241379310344827,-0.16666666666666666,-0.550561797752809,1.3,-0.15151515151515152,0.0,-0.39473684210526316,-0.8461538461538461,0.7647058823529411,3.5454545454545454,-0.125,6.0,-0.022222222222222223,0.0,-0.32432432432432434,-0.1388888888888889,0.0,-0.05405405405405406,-0.25,-0.5,0.37037037037037035,-0.05263157894736842,0.0,-0.2916666666666667,0.0,-0.1794871794871795,1.4,0.0,-0.7037037037037037,-0.13114754098360656,0.06557377049180328,-0.7428571428571429,1.0,0.07042253521126761,-0.34615384615384615,-0.3076923076923077,0.0,0.3684210526315789,-0.3,1.0,0.23076923076923078,-0.1346153846153846,1.05,-0.4411764705882353,-0.7538461538461538,0.0,0.07692307692307693,1.9545454545454546,0.2786885245901639,-1.0,-0.4745762711864407,0.36,1.0,6.0,0.0,1.1,0.0,0.0625,-0.3076923076923077,-0.36363636363636365,0.10256410256410256,0.2835820895522388,0.7586206896551724,-0.625,0.0,0.16666666666666666,-0.5,1.7391304347826086,0.0,0.0,1.4,-0.05128205128205128,0.13114754098360656,-0.3880597014925373,0.7962962962962963,-0.32967032967032966,-0.29333333333333333,-0.375,-0.5,-0.19736842105263158,0.2647058823529412,0.0410958904109589,0.39285714285714285,0.0967741935483871,-0.22535211267605634,1.4782608695652173,0.30158730158730157,-0.2,-0.25,-0.5,1.6956521739130435,0.25,0.23255813953488372,0.8333333333333334,0.0,0.4444444444444444,0.42857142857142855,0.20833333333333334,0.17391304347826086,-0.16666666666666666,0.2978723404255319,0.4,0.42857142857142855,0.9230769230769231,0.16326530612244897,0.2619047619047619,1.125,-0.23333333333333334,0.0,0.08695652173913043,1.1785714285714286,0.375,0.140625,0.0,0.2222222222222222,-0.18309859154929578,0.06666666666666667,-0.0625,-0.3225806451612903,-1.0,0.2714285714285714,-0.32,-0.4,-0.06153846153846154,0.1875,0.030303030303030304,-0.1076923076923077,-0.36363636363636365,-0.425531914893617,-0.2777777777777778,0.5,-0.3235294117647059,0.6285714285714286,0.044444444444444446,-0.46,-0.08,0.0125,2.9,0.0,-0.3170731707317073,1.0204081632653061,-0.69,-0.24468085106382978,-0.5,0.0,0.0,0.5555555555555556,-0.2571428571428571,-0.8588235294117647,-0.6621621621621622,-0.7692307692307693,-0.15384615384615385
40,-0.559322033898305,-0.13333333333333333,-0.125,-0.5507246376811594,0.7142857142857143,0.03571428571428571,0.6956521739130435,2.0,-0.7166666666666667,-0.66,0.5714285714285714,-0.2597402597402597,-0.38636363636363635,0.5,-1.0,-0.4838709677419355,0.11940298507462686,0.11428571428571428,0.0,0.625,-0.24324324324324326,-0.05555555555555555,1.0666666666666667,0.29411764705882354,-0.8461538461538461,0.015625,-0.75,0.37142857142857144,1.4166666666666667,-0.03773584905660377,0.06153846153846154,3.888888888888889,-0.31,0.2894736842105263,0.058823529411764705,0.05555555555555555,0.0,-0.11538461538461539,-0.35714285714285715,0.0,-0.0625,0.17777777777777778,-0.5853658536585366,0.02631578947368421,0.0625,0.0,0.21428571428571427,-0.3230769230769231,-0.24358974358974358,0.0,-0.3225806451612903,-0.23529411764705882,0.25,-0.8571428571428571,-0.5454545454545454,0.5238095238095238,-0.05263157894736842,0.17647058823529413,0.0,-0.5,-0.12790697674418605,-0.27906976744186046,-0.4117647058823529,0.3333333333333333,-0.3559322033898305,-0.1836734693877551,0.5454545454545454,-0.36507936507936506,0.2857142857142857,0.05,-0.4166666666666667,-0.12162162162162163,-0.6666666666666666,0.3902439024390244,0.020618556701030927,-0.6557377049180327,-0.2641509433962264,-0.37777777777777777,0.04,-0.13114754098360656,-0.11627906976744186,-0.10526315789473684,-0.15384615384615385,0.17647058823529413,0.41818181818181815,0.017543859649122806,-0.3170731707317073,0.0,0.16666666666666666,0.3333333333333333,-0.4838709677419355,0.2,-0.4339622641509434,-0.2727272727272727,-0.3333333333333333,0.18461538461538463,-0.15,-0.10344827586206896,-0.1111111111111111,0.43333333333333335,-0.11475409836065574,0.4,-0.69,-1.0,-0.19298245614035087,-0.5849056603773585,2.0588235294117645,-0.34782608695652173,0.0,-0.04,-0.45901639344262296,-0.5,-0.3150684931506849,0.029411764705882353,0.30303030303030304,-0.1724137931034483,0.0,-0.044444444444444446,0.47619047619047616,0.0,-0.2247191011235955,-1.0,-0.6,-0.2786885245901639,0.05263157894736842,-0.1323529411764706,-0.3620689655172414,-0.2857142857142857,0.1111111111111111,-0.38461538461538464,-0.8148148148148148,0.0,-0.03508771929824561,0.0,-0.4444444444444444,0.5652173913043478,-0.18518518518518517,0.02564102564102564,0.8333333333333334,-0.5,-0.3939393939393939,0.5161290322580645,-0.19718309859154928,-0.4,2.142857142857143,1.0294117647058822,1.0714285714285714,-0.09615384615384616,2.1666666666666665,0.52,1.3888888888888888,0.2727272727272727
41,-0.6153846153846154,-0.46153846153846156,-0.8285714285714286,0.1935483870967742,-0.5,-0.6896551724137931,0.1794871794871795,-0.6666666666666666,1.411764705882353,-0.6176470588235294,-0.13636363636363635,-0.7543859649122807,0.1111111111111111,-0.3333333333333333,0.0,-1.0,-0.5733333333333334,-0.7051282051282052,-0.3333333333333333,-1.0,0.17857142857142858,-0.17647058823529413,-0.41935483870967744,-0.8636363636363636,4.25,-0.7384615384615385,1.0,0.6666666666666666,-0.8275862068965517,0.0196078431372549,0.10144927536231885,-0.29545454545454547,-0.5507246376811594,-0.8367346938775511,0.16666666666666666,0.05263157894736842,0.18181818181818182,-0.2608695652173913,-0.4444444444444444,-0.6,0.06666666666666667,-0.18867924528301888,1.1764705882352942,0.358974358974359,0.17647058823529413,-0.5,-0.17647058823529413,-1.0,-0.3220338983050847,2.2857142857142856,-0.19047619047619047,0.9615384615384616,0.4,8.5,-0.2,-0.59375,-0.2222222222222222,-0.4,-0.5555555555555556,-0.2857142857142857,-0.64,-0.3870967741935484,0.16666666666666666,-0.25,0.42105263157894735,-0.05,-0.4117647058823529,-1.0,-1.0,-0.42857142857142855,-0.10714285714285714,-0.7230769230769231,0.6086956521739131,-0.6140350877192983,-0.8484848484848485,1.9047619047619047,-0.5384615384615384,-0.21428571428571427,1.3461538461538463,-0.3584905660377358,-0.23684210526315788,0.10294117647058823,-0.3939393939393939,-0.8,-0.6410256410256411,-1.0,-0.4107142857142857,-0.3,-0.14285714285714285,-0.08333333333333333,-0.71875,0.0,-0.43333333333333335,0.875,0.7857142857142857,-0.45454545454545453,-0.058823529411764705,-0.057692307692307696,0.20833333333333334,-0.6744186046511628,-0.018518518518518517,-0.30612244897959184,0.16129032258064516,0.0,-0.41304347826086957,-1.0,-0.8076923076923077,-1.0,0.0,0.0625,-0.2727272727272727,0.22727272727272727,-0.32,0.17142857142857143,0.0,-0.25,-0.0625,-0.11627906976744186,-0.6129032258064516,0.1111111111111111,0.21739130434782608,0.0,0.8333333333333334,0.18181818181818182,-0.79,-0.1016949152542373,0.40540540540540543,-0.2,-0.43333333333333335,-0.20833333333333334,0.0,-0.13043478260869565,-0.6545454545454545,0.1276595744680851,-0.5333333333333333,0.027777777777777776,-0.2878787878787879,-0.7,-0.8727272727272727,-0.35714285714285715,-1.0,-0.2127659574468085,-0.6666666666666666,-1.0,0.18181818181818182,-0.4057971014492754,-0.603448275862069,-0.6382978723404256,-0.21052631578947367,-0.21052631578947367,-0.32558139534883723,-0.8571428571428571
42,0.0,0.0,1.0,-0.7567567567567568,-0.5833333333333334,0.0,-0.41304347826086957,0.0,0.0,1.0769230769230769,0.42105263157894735,-1.0,-0.23333333333333334,0.5,0.0,0.0,-0.03125,0.0,-0.25,0.0,0.0,-0.14285714285714285,1.0,2.6666666666666665,0.47619047619047616,0.23529411764705882,0.0,-0.3,0.0,-0.07692307692307693,-0.4473684210526316,1.3548387096774193,0.2903225806451613,0.4375,0.47619047619047616,-0.5,-1.0,0.058823529411764705,1.4,0.0,-0.375,-0.13953488372093023,-0.24324324324324326,-0.4716981132075472,1.9,0.0,-0.14285714285714285,0.0,0.05,0.0,0.7058823529411765,-0.6078431372549019,0.17857142857142858,-0.25,1.25,1.8461538461538463,0.0,-0.08333333333333333,0.25,0.6666666666666666,0.25925925925925924,0.3157894736842105,0.22857142857142856,1.1666666666666667,-0.18518518518518517,0.10526315789473684,0.3,0.0,0.0,0.0,0.64,0.8333333333333334,0.21621621621621623,1.0,0.4666666666666667,-1.0,0.0,-1.0,-0.7540983606557377,0.17647058823529413,-0.20689655172413793,0.05333333333333334,-0.1,-0.375,0.03571428571428571,0.0,0.0,0.21428571428571427,0.0,-0.5454545454545454,0.0,0.0,0.0,-0.6,0.32,-0.5714285714285714,0.0625,0.02040816326530612,0.27586206896551724,-1.0,-0.2641509433962264,-0.11764705882352941,0.6666666666666666,-0.5,-0.18518518518518517,0.0,0.0,0.0,-0.5,0.09803921568627451,0.20833333333333334,-0.5185185185185185,-0.4411764705882353,-0.2682926829268293,0.16279069767441862,-0.027777777777777776,0.4666666666666667,-0.10526315789473684,2.0833333333333335,-1.0,-0.023809523809523808,0.0,0.0,-0.40384615384615385,2.9047619047619047,-0.03773584905660377,-0.3269230769230769,0.75,-0.35294117647058826,-0.05263157894736842,1.2,0.0,1.894736842105263,0.05660377358490566,0.0,-0.35135135135135137,0.0,2.9166666666666665,1.0,0.7777777777777778,0.0,-0.5135135135135135,1.4736842105263157,0.0,0.6153846153846154,0.975609756097561,3.347826086956522,0.11764705882352941,-0.5,0.0,-0.5172413793103449,-1.0
43,3.8,1.2857142857142858,0.5833333333333334,0.6666666666666666,0.6,2.4444444444444446,-0.48148148148148145,2.5,0.0,-0.2222222222222222,2.7037037037037037,0.0,1.0,-1.0,3.0,0.6666666666666666,0.25806451612903225,2.260869565217391,1.0,-0.2,0.3333333333333333,0.16666666666666666,-0.6111111111111112,0.0,-0.06451612903225806,3.5714285714285716,0.16666666666666666,0.19642857142857142,5.2,-0.020833333333333332,0.5238095238095238,0.3698630136986301,-0.6,2.260869565217391,-0.6129032258064516,0.2,0.0,-0.3333333333333333,0.16666666666666666,1.3333333333333333,-0.2,0.21621621621621623,-0.17857142857142858,0.10714285714285714,-0.7241379310344828,0.0,-0.08333333333333333,2.1538461538461537,0.47619047619047616,0.8695652173913043,0.4827586206896552,-0.6,-0.30303030303030304,-0.8596491228070176,0.1111111111111111,-1.0,0.6071428571428571,0.36363636363636365,0.4,0.12,1.8235294117647058,0.08,-0.023255813953488372,0.15384615384615385,0.6136363636363636,-0.16666666666666666,0.20512820512820512,2.1578947368421053,-1.0,0.5833333333333334,0.2682926829268293,1.303030303030303,-0.35555555555555557,0.36363636363636365,0.3181818181818182,0.0,1.8333333333333333,0.0,-0.2,1.05,0.17391304347826086,-0.11392405063291139,0.8888888888888888,6.0,1.2413793103448276,4.0,0.030303030303030304,1.0588235294117647,-0.3333333333333333,0.0,2.3333333333333335,-0.16666666666666666,0.058823529411764705,0.6666666666666666,-0.7878787878787878,0.8888888888888888,0.0,-0.12,-0.13513513513513514,0.0,0.3076923076923077,0.3,-0.36666666666666664,5.466666666666667,1.6363636363636365,1.3076923076923077,3.0,2.6,1.0,0.05357142857142857,-0.06896551724137931,2.230769230769231,3.0526315789473686,-0.2,-0.26,0.6285714285714286,-0.045454545454545456,0.0,0.05405405405405406,0.0,-0.1951219512195122,0.06666666666666667,1.7272727272727273,0.6129032258064516,-0.15853658536585366,0.39215686274509803,0.9714285714285714,-0.14285714285714285,2.090909090909091,0.6111111111111112,-0.6363636363636364,1.45,0.12727272727272726,0.0,0.5714285714285714,0.20833333333333334,0.3191489361702128,1.0,-0.21428571428571427,-0.1875,0.0,-0.6111111111111112,-0.19148936170212766,0.0,-0.6904761904761905,-0.6049382716049383,-0.65,1.4210526315789473,0.5333333333333333,-0.2,2.7142857142857144,0.0
44,0.3958333333333333,-0.0625,0.3157894736842105,1.0666666666666667,1.5625,0.5483870967741935,1.1428571428571428,-0.42857142857142855,-0.5853658536585366,1.0952380952380953,-0.76,1.0,0.10869565217391304,0.0,-0.38333333333333336,3.65,-0.3333333333333333,-0.06666666666666667,0.0,4.0,-0.1590909090909091,0.07142857142857142,2.2142857142857144,0.18181818181818182,-0.5517241379310345,-0.09375,-0.7142857142857143,-0.29850746268656714,-0.6129032258064516,0.0,-0.109375,-0.48,-0.5,-0.10666666666666667,0.08333333333333333,0.3333333333333333,-0.47619047619047616,0.0,0.7142857142857143,-0.10714285714285714,0.625,0.37777777777777777,0.9130434782608695,0.41935483870967744,-1.0,1.0,-0.18181818181818182,-1.0,-0.08064516129032258,-0.5581395348837209,-0.13953488372093023,9.625,-0.30434782608695654,1.0,-0.1,0.0,-0.28888888888888886,0.6666666666666666,-0.14285714285714285,0.6428571428571429,-0.21875,0.25925925925925924,0.5476190476190477,-0.13333333333333333,-0.16901408450704225,0.4,-0.46808510638297873,-0.08333333333333333,0.0,2.736842105263158,-0.07692307692307693,-0.09210526315789473,-0.7241379310344828,0.18333333333333332,0.4482758620689655,0.034482758620689655,0.19607843137254902,-0.26229508196721313,1.0833333333333333,0.08536585365853659,0.8518518518518519,-0.08571428571428572,0.23529411764705882,0.17142857142857143,0.27692307692307694,-0.3076923076923077,0.14705882352941177,-0.02857142857142857,0.75,0.2,1.0666666666666667,-0.2,0.8888888888888888,-0.6,2.0,0.17647058823529413,-0.35294117647058826,-0.25,-0.21875,1.1176470588235294,0.0196078431372549,-0.4358974358974359,0.7105263157894737,-0.6082474226804123,-0.15517241379310345,1.1,-0.575,0.05555555555555555,0.0,-0.1864406779661017,0.5185185185185185,0.047619047619047616,-0.1038961038961039,-1.0,0.3783783783783784,0.21052631578947367,-0.19047619047619047,0.2647058823529412,-0.7435897435897436,0.0625,-0.2727272727272727,-0.46875,1.2666666666666666,1.0,-0.7246376811594203,-0.29577464788732394,-0.2608695652173913,0.3333333333333333,-0.20588235294117646,0.06896551724137931,4.5,-0.6530612244897959,-0.04838709677419355,-0.16071428571428573,0.8636363636363636,1.9655172413793103,0.016129032258064516,-0.1595744680851064,2.8181818181818183,2.230769230769231,0.3484848484848485,3.4285714285714284,-0.15789473684210525,-0.4,-0.46153846153846156,0.59375,0.6,0.2826086956521739,1.6521739130434783,-0.5,-0.07692307692307693,0.9090909090909091
45,-0.6119402985074627,0.06666666666666667,0.0,0.25806451612903225,-0.04878048780487805,-0.041666666666666664,-0.23333333333333334,0.0,2.0588235294117645,-0.75,-0.125,1.5454545454545454,-0.09803921568627451,2.0,-0.6486486486486487,-0.5483870967741935,1.6538461538461537,0.1,0.0,-0.15,0.5135135135135135,0.2,-0.3111111111111111,0.23076923076923078,0.6923076923076923,-0.20689655172413793,3.0,-0.06382978723404255,1.4166666666666667,0.02127659574468085,-0.15789473684210525,-0.6538461538461539,4.25,0.1044776119402985,0.0,0.0625,1.0,0.6666666666666666,-0.08333333333333333,0.4,-0.3076923076923077,-0.06451612903225806,-0.6136363636363636,0.022727272727272728,0.0,0.0,0.2222222222222222,0.0,0.15789473684210525,-0.6842105263157895,-0.13513513513513514,-0.5882352941176471,0.0,0.5,-0.5555555555555556,0.023809523809523808,0.125,0.2,0.6666666666666666,0.021739130434782608,0.013333333333333334,0.22058823529411764,0.47692307692307695,0.0,-0.15254237288135594,0.14285714285714285,0.68,-0.7090909090909091,0.5,-0.8591549295774648,0.14583333333333334,-0.043478260869565216,5.75,0.014084507042253521,0.30952380952380953,-0.6666666666666666,-0.2459016393442623,0.022222222222222223,0.04,-0.2808988764044944,0.18,0.203125,-0.21428571428571427,0.12195121951219512,-0.3493975903614458,-1.0,1.1538461538461537,0.35294117647058826,0.0,1.6666666666666667,0.27419354838709675,0.25,0.7352941176470589,1.25,-0.6666666666666666,-0.35,0.0,0.45454545454545453,0.04,0.027777777777777776,0.6153846153846154,-0.8636363636363636,0.16923076923076924,0.6842105263157895,-0.2857142857142857,0.015873015873015872,0.5294117647058824,1.4210526315789473,0.0,-0.020833333333333332,-0.3902439024390244,1.2727272727272727,-0.15942028985507245,0.0,-0.4117647058823529,0.14492753623188406,0.47058823529411764,0.06976744186046512,0.0,0.0,0.3541666666666667,2.5294117647058822,-0.3088235294117647,-0.07,-0.15789473684210525,0.18,0.0196078431372549,-0.125,0.4444444444444444,-0.7419354838709677,-0.18181818181818182,2.764705882352941,-0.01694915254237288,-0.06382978723404255,-0.4146341463414634,-0.3372093023255814,0.36507936507936506,-0.4936708860759494,-0.42857142857142855,-0.5,-0.10112359550561797,0.5161290322580645,1.25,0.6666666666666666,2.142857142857143,-0.3333333333333333,-0.32142857142857145,0.01694915254237288,0.639344262295082,0.08333333333333333,0.16666666666666666,-0.5238095238095238
46,-0.34615384615384615,0.0625,-0.4,-0.6153846153846154,0.05128205128205128,-0.1956521739130435,0.30434782608695654,0.0,0.3076923076923077,3.0,0.047619047619047616,-0.017857142857142856,-0.2391304347826087,-0.3333333333333333,-0.07692307692307693,-0.023809523809523808,-0.2608695652173913,-0.14285714285714285,0.16666666666666666,-0.7647058823529411,-0.5178571428571429,-0.1111111111111111,-0.03225806451612903,-0.0625,0.7272727272727273,0.11594202898550725,-0.125,-0.11363636363636363,-1.0,0.3333333333333333,0.14583333333333334,1.8888888888888888,-0.40476190476190477,0.16216216216216217,0.3076923076923077,0.6470588235294118,0.0,-0.4,-0.22727272727272727,-0.5714285714285714,0.2222222222222222,-0.10344827586206896,0.4117647058823529,0.17777777777777778,-0.058823529411764705,0.0,-0.18181818181818182,0.0,0.015151515151515152,2.1666666666666665,0.28125,-0.2857142857142857,-0.75,-0.3333333333333333,0.0,-0.5116279069767442,0.1388888888888889,-0.23333333333333334,0.0,0.40425531914893614,0.09210526315789473,-0.2891566265060241,-0.17708333333333334,1.0769230769230769,0.42,-0.08928571428571429,-0.023809523809523808,2.4375,0.0,1.0,-0.01818181818181818,0.3787878787878788,-0.16666666666666666,0.2777777777777778,0.2,3.0,-0.021739130434782608,0.17391304347826086,0.46153846153846156,0.125,-0.13559322033898305,0.025974025974025976,0.15151515151515152,-0.08695652173913043,0.6296296296296297,0.0,-0.5833333333333334,-0.021739130434782608,0.14285714285714285,0.125,-0.4177215189873418,0.2,-0.423728813559322,-0.2222222222222222,1.0,0.34615384615384615,0.18181818181818182,-0.16666666666666666,0.11538461538461539,-0.8378378378378378,-0.07142857142857142,7.333333333333333,-0.34210526315789475,-1.0,0.2857142857142857,-0.515625,-0.34615384615384615,-0.6739130434782609,0.5,0.0425531914893617,0.12,-0.68,0.5172413793103449,-0.6730769230769231,-0.5,-0.10126582278481013,-0.2,-0.021739130434782608,0.0,0.47058823529411764,-0.23076923076923078,-0.03333333333333333,-0.2765957446808511,0.07526881720430108,0.1875,0.2711864406779661,0.38461538461538464,-0.14285714285714285,0.358974358974359,2.875,0.5,-0.03125,0.15517241379310345,0.06818181818181818,-0.2916666666666667,-0.42105263157894735,-0.06976744186046512,-0.025,0.75,0.9523809523809523,-0.025,-0.19148936170212766,-0.5694444444444444,-1.0,0.2727272727272727,0.0,-0.2631578947368421,0.2,-0.63,1.8461538461538463,-0.25,-0.2
